HorseID,Horse,RunStyle,Wins,Starts,Places,AvgOdds,WinRate,PlaceRate
J311,開心樂園(J311),Closer,0,2,0,10.35,0.0,0.0
J311,開心樂園(J311),Midpack,0,2,0,10.25,0.0,0.0
J312,多彩多姿(J312),Midpack,0,2,0,6.7,0.0,0.0
J313,叻叻熊(J313),Closer,0,2,0,30.0,0.0,0.0
J314,太行美景(J314),Frontrunner,0,2,0,15.5,0.0,0.0
J328,飛越星空(J328),Closer,0,2,0,12.5,0.0,0.0
J329,駿皇金(J329),Midpack,0,2,1,67.0,0.0,50.0
J334,郎中物(J334),Midpack,0,2,0,168.0,0.0,0.0
J338,幸運傳承(J338),Midpack,0,2,0,12.05,0.0,0.0
J340,進傲星(J340),Closer,0,2,0,55.0,0.0,0.0
J344,歷險大將(J344),Midpack,0,2,0,61.5,0.0,0.0
J345,喆喆友福(J345),Frontrunner,0,2,1,11.0,0.0,50.0
J349,錶之福將(J349),Closer,0,2,0,72.5,0.0,0.0
J351,智開心(J351),Midpack,0,2,0,83.0,0.0,0.0
J359,天下寵兒(J359),Closer,0,2,1,21.0,0.0,50.0
J360,三軍勇將(J360),Frontrunner,0,2,0,8.35,0.0,0.0
J363,巴基之勝(J363),Frontrunner,0,2,1,8.3,0.0,50.0
J364,凡凡有餘(J364),Closer,0,2,0,47.0,0.0,0.0
J365,贏得自然(J365),Closer,0,2,1,38.5,0.0,50.0
J366,風采人生(J366),Midpack,0,2,0,8.2,0.0,0.0
J367,有誰共鳴(J367),Closer,0,2,0,91.5,0.0,0.0
J368,駿馬之星(J368),Frontrunner,0,2,0,75.5,0.0,0.0
J370,加州本事(J370),Frontrunner,0,2,0,85.5,0.0,0.0
J372,喜智駒(J372),Midpack,0,2,0,77.0,0.0,0.0
J373,駿馬之寶(J373),Midpack,0,2,0,76.0,0.0,0.0
J378,大將鵰神(J378),Closer,0,2,0,89.0,0.0,0.0
J379,宇宙之光(J379),Closer,0,2,0,117.0,0.0,0.0
J379,宇宙之光(J379),Midpack,0,2,0,171.0,0.0,0.0
J380,星河勇士(J380),Closer,0,2,0,88.0,0.0,0.0
J387,超平凡(J387),Closer,0,2,0,3.8,0.0,0.0
J387,超平凡(J387),Midpack,0,2,0,35.5,0.0,0.0
J388,勤德俱備(J388),Frontrunner,0,2,1,11.1,0.0,50.0
J394,馬上盈(J394),Midpack,0,2,0,43.0,0.0,0.0
J395,至高心得(J395),Closer,0,2,0,65.5,0.0,0.0
J397,金鑽精靈(J397),Closer,0,2,0,50.45,0.0,0.0
J398,金駒永騰(J398),Frontrunner,0,2,0,107.5,0.0,0.0
J398,金駒永騰(J398),Midpack,0,2,0,45.5,0.0,0.0
J400,競駿先鋒(J400),Closer,0,2,0,28.0,0.0,0.0
J404,駿馬為伍(J404),Closer,0,2,0,84.5,0.0,0.0
J404,駿馬為伍(J404),Frontrunner,0,2,0,47.5,0.0,0.0
J410,金將(J410),Midpack,0,2,0,60.5,0.0,0.0
J411,駿皇勝(J411),Closer,0,2,0,214.5,0.0,0.0
J413,環球英雄(J413),Closer,0,2,0,27.0,0.0,0.0
J418,帥帥友福(J418),Midpack,0,2,1,5.55,0.0,50.0
J424,健康高球(J424),Midpack,0,2,0,150.5,0.0,0.0
J426,相映紅(J426),Frontrunner,0,2,1,10.35,0.0,50.0
J433,七彩雲珠(J433),Midpack,0,2,0,33.0,0.0,0.0
J438,非凡龍駒(J438),Midpack,0,2,0,132.0,0.0,0.0
J439,嘉應駿馬(J439),Closer,0,2,0,7.2,0.0,0.0
J440,經典時代(J440),Frontrunner,0,2,0,3.95,0.0,0.0
J440,經典時代(J440),Midpack,0,2,1,7.95,0.0,50.0
J441,天火同德(J441),Frontrunner,0,2,0,95.5,0.0,0.0
J444,做好自己(J444),Closer,0,2,0,29.0,0.0,0.0
J445,非凡豪傑(J445),Frontrunner,0,2,0,15.05,0.0,0.0
J459,鐵甲驌龍(J459),Closer,0,2,0,56.5,0.0,0.0
J465,品德寶寶(J465),Closer,0,2,0,37.0,0.0,0.0
J471,風林火山(J471),Midpack,0,2,0,99.0,0.0,0.0
J474,美麗之光(J474),Closer,0,2,0,42.0,0.0,0.0
J475,綠水青山(J475),Closer,0,2,0,79.5,0.0,0.0
J476,八駿高昇(J476),Midpack,0,2,0,85.0,0.0,0.0
J479,鼓浪高升(J479),Midpack,0,2,1,16.0,0.0,50.0
J480,星之願(J480),Midpack,0,2,0,58.0,0.0,0.0
J487,喵喵怪(J487),Closer,0,2,0,22.2,0.0,0.0
J488,北地烈馬(J488),Closer,0,2,0,13.0,0.0,0.0
J493,不假外求(J493),Frontrunner,0,2,0,117.5,0.0,0.0
J497,鋼鐵戰士(J497),Closer,0,2,0,93.0,0.0,0.0
J503,棒棒糖(J503),Closer,0,2,0,22.95,0.0,0.0
J503,棒棒糖(J503),Midpack,0,2,0,52.5,0.0,0.0
J504,飈誌(J504),Midpack,0,2,0,63.5,0.0,0.0
J505,宸居武士(J505),Midpack,0,2,0,77.5,0.0,0.0
J507,保羅傳奇(J507),Midpack,0,2,1,11.7,0.0,50.0
J509,祥勝將軍(J509),Frontrunner,0,2,0,87.5,0.0,0.0
J516,馬鳳凰(J516),Closer,0,2,1,11.25,0.0,50.0
J520,辣得準(J520),Midpack,0,2,0,53.5,0.0,0.0
J521,金鑽八十(J521),Closer,0,2,0,68.85,0.0,0.0
J524,捷足奔馳(J524),Closer,0,2,0,61.5,0.0,0.0
J525,開心百合(J525),Closer,0,2,0,170.5,0.0,0.0
J525,開心百合(J525),Midpack,0,2,0,124.5,0.0,0.0
J529,耀昌勝世(J529),Frontrunner,0,2,0,54.0,0.0,0.0
J530,朗日自強(J530),Frontrunner,0,2,0,64.5,0.0,0.0
J531,手到齊來(J531),Closer,0,2,0,62.0,0.0,0.0
J534,風再起時(J534),Frontrunner,0,2,0,28.0,0.0,0.0
J535,劍無情(J535),Frontrunner,0,2,0,38.0,0.0,0.0
J535,劍無情(J535),Midpack,0,2,0,55.0,0.0,0.0
J536,優才(J536),Closer,0,2,0,16.05,0.0,0.0
J538,常多笑(J538),Frontrunner,0,2,0,91.5,0.0,0.0
J539,皇者有利(J539),Closer,0,2,0,79.0,0.0,0.0
J539,皇者有利(J539),Frontrunner,0,2,0,49.4,0.0,0.0
J539,皇者有利(J539),Midpack,0,2,1,97.5,0.0,50.0
J541,古惑大師(J541),Closer,0,2,0,43.5,0.0,0.0
J546,小皇爺(J546),Closer,0,2,0,24.0,0.0,0.0
J546,小皇爺(J546),Frontrunner,0,2,0,12.85,0.0,0.0
J547,劍無名(J547),Frontrunner,0,2,1,6.6,0.0,50.0
J548,萬事掂(J548),Frontrunner,0,2,0,166.5,0.0,0.0
K011,競駿皇者(K011),Midpack,0,2,0,6.1,0.0,0.0
K012,浪漫戰神(K012),Frontrunner,0,2,0,20.35,0.0,0.0
K012,浪漫戰神(K012),Midpack,0,2,1,18.0,0.0,50.0
K015,南莊堡(K015),Midpack,0,2,0,53.0,0.0,0.0
K018,金多令(K018),Closer,0,2,0,70.0,0.0,0.0
K022,譽友駿駒(K022),Closer,0,2,0,18.0,0.0,0.0
K022,譽友駿駒(K022),Midpack,0,2,0,7.8,0.0,0.0
K025,凌風傲雪(K025),Midpack,0,2,0,12.05,0.0,0.0
K028,東方魅影(K028),Frontrunner,0,2,0,98.0,0.0,0.0
K029,競駿奔騰(K029),Closer,0,2,0,31.5,0.0,0.0
K031,紫荊拼搏(K031),Midpack,0,2,1,5.25,0.0,50.0
K033,安都(K033),Frontrunner,0,2,0,7.35,0.0,0.0
K036,綠族晴朗(K036),Closer,0,2,0,126.5,0.0,0.0
K036,綠族晴朗(K036),Midpack,0,2,0,157.5,0.0,0.0
K037,時時精準(K037),Closer,0,2,0,105.0,0.0,0.0
K038,魅力知福(K038),Closer,0,2,0,11.7,0.0,0.0
K040,賢者威楓(K040),Midpack,0,2,1,11.6,0.0,50.0
K041,深心星(K041),Closer,0,2,0,94.0,0.0,0.0
K043,拉合爾(K043),Frontrunner,0,2,1,8.0,0.0,50.0
K043,拉合爾(K043),Midpack,0,2,1,26.9,0.0,50.0
K045,兄弟再盈(K045),Closer,0,2,0,110.5,0.0,0.0
K046,超越夢想(K046),Midpack,0,2,0,24.0,0.0,0.0
K047,勁騷(K047),Closer,0,2,0,155.0,0.0,0.0
K049,後無來者(K049),Closer,0,2,0,101.0,0.0,0.0
K051,大千絕塵(K051),Midpack,0,2,0,46.0,0.0,0.0
K052,魅力星(K052),Frontrunner,0,2,0,33.5,0.0,0.0
K054,滿心星(K054),Closer,0,2,0,16.5,0.0,0.0
K055,綻放的心(K055),Midpack,0,2,0,91.5,0.0,0.0
K061,韋金主(K061),Closer,0,2,0,39.0,0.0,0.0
K064,幸運愉快(K064),Midpack,0,2,0,16.25,0.0,0.0
K066,實在美麗(K066),Midpack,0,2,0,146.5,0.0,0.0
K067,亮寶(K067),Midpack,0,2,0,29.0,0.0,0.0
K068,貓山王(K068),Closer,0,2,0,123.0,0.0,0.0
K068,貓山王(K068),Frontrunner,0,2,0,76.5,0.0,0.0
K069,盛載富祿(K069),Closer,0,2,0,211.0,0.0,0.0
K073,幸運福星(K073),Midpack,0,2,0,33.0,0.0,0.0
K078,勇取神駒(K078),Closer,0,2,0,180.0,0.0,0.0
K085,包裝創新(K085),Closer,0,2,0,26.0,0.0,0.0
K086,八駿福昇(K086),Closer,0,2,0,125.0,0.0,0.0
K086,八駿福昇(K086),Frontrunner,0,2,0,73.5,0.0,0.0
K090,運籌帷幄(K090),Midpack,0,2,0,34.35,0.0,0.0
K092,赤壁(K092),Closer,0,2,0,144.5,0.0,0.0
K095,綠色巨人(K095),Midpack,0,2,0,16.15,0.0,0.0
K099,皇金合(K099),Midpack,0,2,0,56.5,0.0,0.0
K102,快步向前(K102),Closer,0,2,0,162.5,0.0,0.0
K103,前衛火影(K103),Midpack,0,2,0,47.0,0.0,0.0
K105,鋁神(K105),Closer,0,2,0,23.7,0.0,0.0
K107,觀眾之力(K107),Closer,0,2,0,49.0,0.0,0.0
K107,觀眾之力(K107),Midpack,0,2,0,43.0,0.0,0.0
K108,心裡有數(K108),Midpack,0,2,0,16.5,0.0,0.0
K109,神異金剛(K109),Closer,0,2,0,116.0,0.0,0.0
K111,盛勢威楓(K111),Midpack,0,2,0,8.7,0.0,0.0
K113,科創世紀(K113),Midpack,0,2,0,13.0,0.0,0.0
K114,一生好彩(K114),Midpack,0,2,0,4.95,0.0,0.0
K115,東方福寶(K115),Midpack,0,2,0,102.0,0.0,0.0
K119,神舟彎月(K119),Midpack,0,2,0,83.0,0.0,0.0
K121,金快飛飛(K121),Closer,0,2,0,22.0,0.0,0.0
K124,太勝駒(K124),Closer,0,2,0,106.0,0.0,0.0
K124,太勝駒(K124),Frontrunner,0,2,0,142.0,0.0,0.0
K125,富心星(K125),Closer,0,2,0,76.5,0.0,0.0
K127,川河帥駒(K127),Closer,0,2,0,13.05,0.0,0.0
K131,盈好威楓(K131),Closer,0,2,0,73.5,0.0,0.0
K132,團結戰靈(K132),Midpack,0,2,0,91.0,0.0,0.0
K134,嘉應光彩(K134),Closer,0,2,0,6.0,0.0,0.0
K134,嘉應光彩(K134),Midpack,0,2,0,3.95,0.0,0.0
K139,友運行(K139),Closer,0,2,0,77.0,0.0,0.0
K149,甜蝦女(K149),Closer,0,2,0,93.0,0.0,0.0
K151,錶之星球(K151),Midpack,0,2,0,38.4,0.0,0.0
K152,威力非凡(K152),Closer,0,2,0,75.0,0.0,0.0
K153,南區之星(K153),Closer,0,2,1,11.4,0.0,50.0
K153,南區之星(K153),Midpack,0,2,1,3.55,0.0,50.0
K157,勁勇皇駒(K157),Closer,0,2,0,52.8,0.0,0.0
K158,恒之有道(K158),Closer,0,2,0,17.0,0.0,0.0
K158,恒之有道(K158),Midpack,0,2,0,13.25,0.0,0.0
K160,清雲龍駒(K160),Closer,0,2,0,77.5,0.0,0.0
K165,馬達(K165),Frontrunner,0,2,1,23.5,0.0,50.0
K170,愛國者(K170),Closer,0,2,0,92.5,0.0,0.0
K171,萬事得意(K171),Closer,0,2,0,47.0,0.0,0.0
K174,佛亮老撾(K174),Midpack,0,2,2,2.15,0.0,100.0
K177,新力飆(K177),Midpack,0,2,0,99.5,0.0,0.0
K179,豬膶燒賣(K179),Closer,0,2,0,110.5,0.0,0.0
K181,牛精豪情(K181),Closer,0,2,0,70.5,0.0,0.0
K182,你知我醒(K182),Closer,0,2,0,12.0,0.0,0.0
K183,魅影戈飛(K183),Closer,0,2,1,7.9,0.0,50.0
K187,飛馬更威(K187),Closer,0,2,0,112.5,0.0,0.0
K193,艾彼奧(K193),Midpack,0,2,0,47.0,0.0,0.0
K194,大快步(K194),Closer,0,2,0,89.0,0.0,0.0
K199,確好勁(K199),Closer,0,2,0,101.5,0.0,0.0
K206,驥跑得(K206),Frontrunner,0,2,0,61.0,0.0,0.0
K209,大浪園田(K209),Closer,0,2,0,80.0,0.0,0.0
K209,大浪園田(K209),Frontrunner,0,2,0,71.5,0.0,0.0
K211,贏得爽(K211),Closer,0,2,0,48.0,0.0,0.0
K211,贏得爽(K211),Midpack,0,2,0,43.5,0.0,0.0
K212,錢程萬里(K212),Midpack,0,2,0,121.0,0.0,0.0
K213,開心老友(K213),Closer,0,2,0,145.0,0.0,0.0
K215,星光快驅(K215),Closer,0,2,0,13.0,0.0,0.0
K216,鑽得勝(K216),Closer,0,2,0,7.2,0.0,0.0
K220,銀火箭(K220),Closer,0,2,0,136.0,0.0,0.0
K223,隨緣得勝(K223),Closer,0,2,0,68.5,0.0,0.0
K228,螢影飛馳(K228),Frontrunner,0,2,0,32.0,0.0,0.0
K229,三強(K229),Frontrunner,0,2,0,136.0,0.0,0.0
K232,澳嘉輝(K232),Midpack,0,2,0,103.0,0.0,0.0
K234,天星(K234),Midpack,0,2,1,5.2,0.0,50.0
K239,順善寶(K239),Midpack,0,2,0,41.5,0.0,0.0
K241,勝在有型(K241),Closer,0,2,0,120.5,0.0,0.0
K250,迅意(K250),Midpack,0,2,0,39.0,0.0,0.0
K252,安可(K252),Midpack,0,2,1,13.2,0.0,50.0
K253,同心(K253),Closer,0,2,0,65.5,0.0,0.0
K255,奇異歡星(K255),Midpack,0,2,0,96.0,0.0,0.0
K257,戰寶(K257),Midpack,0,2,0,33.5,0.0,0.0
K259,神燦金剛(K259),Midpack,0,2,0,31.5,0.0,0.0
K261,百威多贏(K261),Midpack,0,2,0,51.5,0.0,0.0
K265,森林之王(K265),Closer,0,2,0,120.0,0.0,0.0
K268,好多利高(K268),Closer,0,2,0,30.0,0.0,0.0
K268,好多利高(K268),Midpack,0,2,0,12.75,0.0,0.0
K275,非凡時刻(K275),Frontrunner,0,2,0,5.25,0.0,0.0
K276,花香月明(K276),Closer,0,2,0,30.0,0.0,0.0
K277,天天更好(K277),Closer,0,2,0,13.0,0.0,0.0
K277,天天更好(K277),Midpack,0,2,0,5.85,0.0,0.0
K278,如蝶翩翩(K278),Closer,0,2,0,8.3,0.0,0.0
K282,陸小鳳(K282),Midpack,0,2,0,10.75,0.0,0.0
K285,奇異果(K285),Closer,0,2,0,51.5,0.0,0.0
K287,順成之星(K287),Midpack,0,2,0,28.5,0.0,0.0
K290,榮耀盛甲(K290),Closer,0,2,0,173.0,0.0,0.0
K293,常嚐發財(K293),Frontrunner,0,2,1,3.25,0.0,50.0
K296,白鷺金剛(K296),Closer,0,2,2,4.9,0.0,100.0
K297,葳莉非凡(K297),Closer,0,2,0,6.55,0.0,0.0
K303,翼羽陽明(K303),Frontrunner,0,2,0,123.0,0.0,0.0
K304,電光有力(K304),Closer,0,2,0,156.5,0.0,0.0
K305,林寶精神(K305),Closer,0,2,0,26.5,0.0,0.0
K305,林寶精神(K305),Midpack,0,2,1,20.5,0.0,50.0
K306,堅多福(K306),Midpack,0,2,0,8.9,0.0,0.0
K308,電路一百(K308),Closer,0,2,0,128.5,0.0,0.0
K309,齋月(K309),Closer,0,2,0,17.5,0.0,0.0
K311,好好飛(K311),Closer,0,2,0,170.5,0.0,0.0
K312,超勁赤兔(K312),Closer,0,2,0,28.0,0.0,0.0
K313,幸運派彩(K313),Midpack,0,2,0,19.0,0.0,0.0
K314,首飾悟空(K314),Midpack,0,2,0,44.5,0.0,0.0
K315,路路勁(K315),Frontrunner,0,2,0,16.15,0.0,0.0
K317,弦力寶(K317),Closer,0,2,0,40.0,0.0,0.0
K318,龍傲綾羅(K318),Midpack,0,2,0,15.1,0.0,0.0
K319,創科群英(K319),Closer,0,2,0,83.5,0.0,0.0
K320,飛輪霸(K320),Frontrunner,0,2,2,9.35,0.0,100.0
K322,當家精彩(K322),Closer,0,2,0,17.5,0.0,0.0
K326,快活精神(K326),Frontrunner,0,2,2,6.7,0.0,100.0
K334,渡月橋(K334),Frontrunner,0,2,1,2.0,0.0,50.0
K340,團結勇士(K340),Frontrunner,0,2,2,38.5,0.0,100.0
K340,團結勇士(K340),Midpack,0,2,0,16.5,0.0,0.0
K341,黃金騎士(K341),Closer,0,2,0,73.0,0.0,0.0
K349,超步速(K349),Closer,0,2,0,140.0,0.0,0.0
K357,傲視同群(K357),Frontrunner,0,2,0,78.0,0.0,0.0
K360,閃電箭(K360),Closer,0,2,0,98.0,0.0,0.0
K361,交學費(K361),Closer,0,2,0,49.5,0.0,0.0
K365,千杯不醉(K365),Closer,0,2,0,37.0,0.0,0.0
K367,正極(K367),Midpack,0,2,0,47.0,0.0,0.0
K385,君子傳承(K385),Closer,0,2,1,34.0,0.0,50.0
K387,智多多寶(K387),Closer,0,2,0,58.5,0.0,0.0
K390,摘星聲升(K390),Closer,0,2,0,113.5,0.0,0.0
K396,凱皇寶(K396),Closer,0,2,0,54.5,0.0,0.0
K398,大千雄心(K398),Midpack,0,2,0,11.0,0.0,0.0
K408,精彩福星(K408),Frontrunner,0,2,1,13.0,0.0,50.0
K425,銀光奔騰(K425),Closer,0,2,0,73.5,0.0,0.0
K434,福星小子(K434),Midpack,0,2,0,39.5,0.0,0.0
K494,哪吒(K494),Closer,0,2,0,72.0,0.0,0.0
K903,賢德之君(K903),Closer,0,2,0,74.0,0.0,0.0
K917,自由島(K917),Closer,0,2,1,7.65,0.0,50.0
E253,勝意龍(E253),Frontrunner,1,1,1,7.5,100.0,100.0
G138,三江飛輪(G138),Frontrunner,1,1,1,26.0,100.0,100.0
G181,極速之星(G181),Closer,1,1,1,7.1,100.0,100.0
G207,英雄豪傑(G207),Midpack,1,1,1,13.0,100.0,100.0
G244,樂加福(G244),Frontrunner,1,1,1,40.0,100.0,100.0
G265,小霸王(G265),Frontrunner,1,1,1,7.4,100.0,100.0
G266,銀進(G266),Midpack,1,1,1,5.4,100.0,100.0
G462,堅有利(G462),Midpack,1,1,1,5.5,100.0,100.0
H037,有財有勢(H037),Midpack,1,1,1,21.0,100.0,100.0
H106,金德義(H106),Frontrunner,1,1,1,6.8,100.0,100.0
H120,精彩動力(H120),Midpack,1,1,1,12.0,100.0,100.0
H241,紅逸舍(H241),Frontrunner,1,1,1,4.0,100.0,100.0
H248,帝豪歡星(H248),Midpack,1,1,1,2.7,100.0,100.0
H334,同樣美麗(H334),Frontrunner,1,1,1,8.5,100.0,100.0
H344,平海之星(H344),Frontrunner,1,1,1,5.5,100.0,100.0
H453,百勝威龍(H453),Midpack,1,1,1,80.0,100.0,100.0
H485,手機錶霸(H485),Frontrunner,1,1,1,4.8,100.0,100.0
J060,舞林寶典(J060),Frontrunner,1,1,1,2.5,100.0,100.0
J062,嘉應高昇(J062),Midpack,1,1,1,1.0,100.0,100.0
J320,河好運(J320),Frontrunner,1,1,1,1.7,100.0,100.0
J321,神馳(J321),Frontrunner,1,1,1,4.2,100.0,100.0
J358,舉步生風(J358),Frontrunner,1,1,1,1.8,100.0,100.0
J362,比特星(J362),Frontrunner,1,1,1,20.0,100.0,100.0
J383,大番薯(J383),Midpack,1,1,1,5.2,100.0,100.0
J389,金主(J389),Frontrunner,1,1,1,2.0,100.0,100.0
J421,仁仁有餘(J421),Frontrunner,1,1,1,3.6,100.0,100.0
J431,馬力(J431),Midpack,1,1,1,5.1,100.0,100.0
J437,耀寶(J437),Midpack,1,1,1,3.4,100.0,100.0
J443,至尊高超(J443),Closer,1,1,1,3.7,100.0,100.0
J490,天外迎天(J490),Frontrunner,1,1,1,3.1,100.0,100.0
J517,康樂高球(J517),Closer,1,1,1,4.5,100.0,100.0
K008,跨境寶馬(K008),Frontrunner,1,1,1,1.3,100.0,100.0
K011,競駿皇者(K011),Closer,1,1,1,42.0,100.0,100.0
K021,百賀飛駒(K021),Midpack,1,1,1,26.0,100.0,100.0
K026,天賜喜(K026),Frontrunner,1,1,1,1.8,100.0,100.0
K032,首飾天空(K032),Midpack,1,1,1,3.7,100.0,100.0
K129,天將龍駒(K129),Frontrunner,1,1,1,5.1,100.0,100.0
K141,時時歡欣(K141),Midpack,1,1,1,1.7,100.0,100.0
K172,大眾福星(K172),Midpack,1,1,1,5.1,100.0,100.0
K180,金金小子(K180),Midpack,1,1,1,2.9,100.0,100.0
K203,龍城精將(K203),Midpack,1,1,1,2.5,100.0,100.0
K226,龍文鞭影(K226),Frontrunner,1,1,1,5.8,100.0,100.0
K231,久久為軍(K231),Midpack,1,1,1,20.0,100.0,100.0
K238,臻至辰(K238),Midpack,1,1,1,12.0,100.0,100.0
K245,綠野飛馳(K245),Frontrunner,1,1,1,1.7,100.0,100.0
K246,小鳥天堂(K246),Frontrunner,1,1,1,3.3,100.0,100.0
K258,至尊瑰寶(K258),Closer,1,1,1,23.0,100.0,100.0
K270,真僥倖(K270),Frontrunner,1,1,1,14.0,100.0,100.0
K291,渾身解數(K291),Frontrunner,1,1,1,1.2,100.0,100.0
K335,火悟空(K335),Closer,1,1,1,5.0,100.0,100.0
K350,時時歡聲(K350),Frontrunner,1,1,1,6.7,100.0,100.0
K392,幸運二十(K392),Frontrunner,1,1,1,61.0,100.0,100.0
K400,友瑩亮(K400),Midpack,1,1,1,12.0,100.0,100.0
K436,駿馬之曲(K436),Frontrunner,1,1,1,1.9,100.0,100.0
K480,豐功偉績(K480),Frontrunner,1,1,1,13.0,100.0,100.0
K913,鍵琴高奏(K913),Midpack,1,1,1,3.7,100.0,100.0
K923,遠飛標槍(K923),Closer,1,1,1,12.0,100.0,100.0
B370,巴基之友(B370),Closer,0,1,1,6.6,0.0,100.0
B370,巴基之友(B370),Midpack,0,1,0,5.5,0.0,0.0
C037,聰明導彈(C037),Midpack,0,1,0,5.3,0.0,0.0
C460,木火同明(C460),Closer,0,1,0,40.0,0.0,0.0
C461,自然力量(C461),Midpack,0,1,0,14.0,0.0,0.0
D050,戰鬥英雄(D050),Closer,0,1,0,32.0,0.0,0.0
D050,戰鬥英雄(D050),Midpack,0,1,0,9.9,0.0,0.0
D087,紅鬃烈馬(D087),Closer,0,1,0,38.0,0.0,0.0
D090,上校(D090),Closer,0,1,0,80.0,0.0,0.0
D267,家樂飛駒(D267),Closer,0,1,0,13.0,0.0,0.0
D267,家樂飛駒(D267),Midpack,0,1,0,18.0,0.0,0.0
D433,好好心得(D433),Frontrunner,0,1,0,14.0,0.0,0.0
D482,電訊巴打(D482),Closer,0,1,0,46.0,0.0,0.0
D482,電訊巴打(D482),Midpack,0,1,0,34.0,0.0,0.0
D500,騰飛塔(D500),Midpack,0,1,0,16.0,0.0,0.0
E028,赤馬雄風(E028),Closer,0,1,0,88.0,0.0,0.0
E120,柏林探戈(E120),Closer,0,1,0,12.0,0.0,0.0
E144,澳華威威(E144),Midpack,0,1,1,8.4,0.0,100.0
E157,好運寶馬(E157),Frontrunner,0,1,0,17.0,0.0,0.0
E168,世澤歆星(E168),Midpack,0,1,0,16.0,0.0,0.0
E175,天火同人(E175),Closer,0,1,0,21.0,0.0,0.0
E209,真感(E209),Closer,0,1,0,26.0,0.0,0.0
E234,拍馬難追(E234),Closer,0,1,0,128.0,0.0,0.0
E249,觔斗雲(E249),Frontrunner,0,1,0,100.0,0.0,0.0
E253,勝意龍(E253),Closer,0,1,0,15.0,0.0,0.0
E273,波爾多(E273),Frontrunner,0,1,0,8.1,0.0,0.0
E306,常拼常勇(E306),Frontrunner,0,1,0,11.0,0.0,0.0
E314,加州星球(E314),Midpack,0,1,0,10.0,0.0,0.0
E322,日日型(E322),Frontrunner,0,1,0,27.0,0.0,0.0
E323,寶麗生輝(E323),Closer,0,1,0,27.0,0.0,0.0
E356,幸運有您(E356),Frontrunner,0,1,1,27.0,0.0,100.0
E364,太陽拍檔(E364),Midpack,0,1,0,26.0,0.0,0.0
E369,怪獸奇兵(E369),Closer,0,1,0,29.0,0.0,0.0
E392,狀元及第(E392),Closer,0,1,0,48.0,0.0,0.0
E413,讓愛高飛(E413),Frontrunner,0,1,0,11.0,0.0,0.0
E414,天行健(E414),Midpack,0,1,0,45.0,0.0,0.0
E418,顏色王子(E418),Frontrunner,0,1,1,13.0,0.0,100.0
E421,緊張大師(E421),Frontrunner,0,1,0,12.0,0.0,0.0
E435,佳運發(E435),Closer,0,1,0,76.0,0.0,0.0
E448,皇金風速(E448),Midpack,0,1,0,26.0,0.0,0.0
E478,躡景追飛(E478),Frontrunner,0,1,0,44.0,0.0,0.0
E480,威武勇駒(E480),Closer,0,1,0,81.0,0.0,0.0
G003,超悅明駒(G003),Closer,0,1,0,13.0,0.0,0.0
G006,國士無雙(G006),Closer,0,1,0,75.0,0.0,0.0
G025,投資有利(G025),Closer,0,1,0,6.9,0.0,0.0
G029,慶萬家(G029),Frontrunner,0,1,0,7.0,0.0,0.0
G029,慶萬家(G029),Midpack,0,1,1,9.2,0.0,100.0
G030,勇進齊心(G030),Closer,0,1,0,118.0,0.0,0.0
G030,勇進齊心(G030),Frontrunner,0,1,0,39.0,0.0,0.0
G031,精明勇駿(G031),Frontrunner,0,1,1,17.0,0.0,100.0
G033,越駿知己(G033),Frontrunner,0,1,1,8.5,0.0,100.0
G051,華麗活力(G051),Closer,0,1,0,31.0,0.0,0.0
G051,華麗活力(G051),Frontrunner,0,1,1,23.0,0.0,100.0
G063,鑽石寶寶(G063),Closer,0,1,0,23.0,0.0,0.0
G071,燊榮之星(G071),Frontrunner,0,1,0,30.0,0.0,0.0
G072,喜悅一生(G072),Frontrunner,0,1,0,33.0,0.0,0.0
G078,綫路神驊(G078),Closer,0,1,0,26.0,0.0,0.0
G081,風中勁松(G081),Closer,0,1,0,33.0,0.0,0.0
G081,風中勁松(G081),Frontrunner,0,1,0,11.0,0.0,0.0
G081,風中勁松(G081),Midpack,0,1,0,21.0,0.0,0.0
G110,喜旺駒(G110),Midpack,0,1,0,12.0,0.0,0.0
G115,木火兄弟(G115),Closer,0,1,0,76.0,0.0,0.0
G119,仁仁之寶(G119),Midpack,0,1,0,21.0,0.0,0.0
G126,領航傳祺(G126),Frontrunner,0,1,0,12.0,0.0,0.0
G128,聚風雲(G128),Frontrunner,0,1,0,16.0,0.0,0.0
G129,無敵精英(G129),Frontrunner,0,1,1,11.0,0.0,100.0
G140,電路九號(G140),Midpack,0,1,0,16.0,0.0,0.0
G150,都靈勇士(G150),Frontrunner,0,1,0,14.0,0.0,0.0
G161,包裝必勝(G161),Frontrunner,0,1,0,13.0,0.0,0.0
G165,威武覺醒(G165),Closer,0,1,0,44.0,0.0,0.0
G165,威武覺醒(G165),Midpack,0,1,0,12.0,0.0,0.0
G166,天足貓(G166),Closer,0,1,0,44.0,0.0,0.0
G170,黑桃火箭(G170),Frontrunner,0,1,0,7.3,0.0,0.0
G171,發財先鋒(G171),Closer,0,1,0,27.0,0.0,0.0
G172,大登殿(G172),Closer,0,1,0,38.0,0.0,0.0
G181,極速之星(G181),Midpack,0,1,0,11.0,0.0,0.0
G189,飛馬將軍(G189),Frontrunner,0,1,0,19.0,0.0,0.0
